id,,,,,,,
17001,07,09,20,31,33,08,10
17002,07,12,14,31,34,09,11
17003,03,05,06,13,22,09,12
17004,05,08,11,28,31,06,07
17005,05,09,20,26,35,02,11
17006,04,06,23,32,33,05,06
17007,08,11,17,25,27,02,04
17008,03,04,09,25,32,02,04
17009,05,06,08,12,22,03,04
17010,04,10,13,18,35,01,02
17011,05,15,21,29,34,06,09
17012,04,05,24,26,35,07,12
17013,05,12,17,30,34,11,12
17014,04,08,15,24,25,02,05
17015,01,07,19,27,34,01,02
17016,03,13,28,30,33,09,10
17017,04,19,24,26,29,04,06
17018,06,07,10,17,23,01,09
17019,02,06,14,23,25,02,10
17020,16,21,24,27,28,04,07
17021,01,15,17,20,26,06,08
17022,02,03,09,17,24,06,12
17023,05,08,12,24,34,07,10
17024,21,23,29,32,35,11,12
17025,10,16,19,20,34,04,05
17026,10,14,19,25,32,02,07
17027,08,17,25,33,34,03,11
17028,06,18,22,23,33,09,11
17029,01,06,14,17,29,01,11
17030,21,22,24,29,34,05,06
17031,02,16,17,30,32,02,09
17032,02,13,14,18,29,03,09
17033,15,22,23,25,34,05,11
17034,06,12,21,26,29,02,11
17035,14,17,22,30,33,07,12
17036,01,04,09,18,33,02,05
17037,13,15,16,32,34,06,11
17038,04,05,13,18,27,03,09
17039,05,06,14,17,26,03,08
17040,04,06,10,23,29,09,11
17041,02,04,06,25,31,05,09
17042,02,17,31,33,34,01,07
17043,06,13,22,25,35,09,12
17044,11,16,17,18,25,02,09
17045,01,08,11,21,35,09,12
17046,04,17,20,23,30,02,03
17047,15,19,32,33,34,09,12
17048,07,09,13,15,19,03,10
17049,09,12,14,22,31,05,08
17050,12,14,17,20,28,02,06
17051,14,17,18,22,29,10,11
17052,03,19,24,28,33,04,12
17053,06,19,20,22,26,01,11
17054,16,29,30,32,33,04,05
17055,19,20,22,30,33,03,09
17056,01,04,24,27,32,03,10
17057,12,16,19,23,24,02,05
17058,14,18,20,21,28,03,06
17059,08,11,13,15,17,03,10
17060,09,15,20,26,31,05,12
17061,10,19,23,25,30,02,04
17062,01,04,06,08,28,08,12
17063,18,21,22,24,29,05,11
17064,01,08,20,27,30,03,04
17065,05,11,12,19,28,05,12
17066,11,15,23,26,30,02,11
17067,10,17,18,32,35,10,11
17068,07,08,19,24,27,06,07
17069,10,16,20,23,32,08,11
17070,06,16,18,26,30,02,03
17071,01,04,11,14,33,05,07
17072,01,03,29,32,34,02,05
17073,07,18,28,31,33,01,02
17074,08,10,11,13,17,08,11
17075,05,11,16,18,35,01,06
17076,02,07,25,30,35,07,12
17077,01,03,04,25,31,06,09
17078,04,05,27,31,34,03,06
17079,01,17,19,32,33,02,11
17080,08,10,21,30,31,02,05
17081,02,12,15,20,34,01,06
17082,05,13,20,21,25,08,09
17083,02,05,14,22,34,03,09
17084,06,11,14,21,31,09,12
17085,09,13,14,25,30,02,05
17086,12,15,18,22,31,01,08
17087,03,14,21,29,35,02,06
17088,05,28,31,34,35,08,09
17089,03,05,06,15,18,03,10
17090,03,06,15,22,35,09,11
17091,01,05,07,16,19,03,12
17092,03,07,09,17,34,04,05
17093,05,06,17,21,29,02,04
17094,03,05,08,29,33,04,08
17095,15,32,33,34,35,03,12
17096,03,07,09,17,28,04,12
17097,07,14,19,22,34,07,12
17098,06,09,17,30,35,10,11
17099,08,09,17,18,24,03,07
17100,02,05,18,19,31,01,09
17101,05,15,21,25,29,05,08
17102,01,12,23,24,29,08,12
17103,04,19,20,24,29,03,04
17104,09,11,22,27,30,09,11
17105,04,15,22,24,32,02,09
17106,09,12,18,23,29,02,04
17107,04,10,19,25,27,06,12
17108,01,04,15,21,22,04,09
17109,06,09,19,26,34,05,07
17110,10,14,20,21,35,02,05
17111,02,14,17,26,34,08,12
17112,05,06,20,31,32,06,12
17113,05,08,17,18,23,04,12
17114,06,07,12,18,23,01,12
17115,14,19,20,25,31,06,08
17116,02,27,30,32,33,01,03
17117,05,07,09,24,32,08,10
17118,02,07,16,20,33,03,11
17119,05,07,13,29,35,03,08
17120,08,15,24,26,27,05,06
17121,01,06,12,26,31,01,07
17122,03,12,18,29,34,03,11
17123,03,15,23,26,32,01,12
17124,03,29,30,32,35,03,08
17125,07,11,18,26,28,04,05
17126,03,04,13,24,33,01,11
17127,02,15,18,21,22,03,10
17128,09,11,13,18,33,02,03
17129,05,17,20,32,33,04,09
17130,05,18,28,33,34,03,04
17131,03,05,08,19,34,01,12
17132,11,17,23,26,27,01,10
17133,15,17,19,32,33,01,03
17134,07,18,19,32,34,02,10
17135,01,12,15,19,22,02,04
17136,01,11,20,21,22,03,04
17137,01,20,22,28,29,05,07
17138,04,07,09,20,25,02,11
17139,02,06,19,25,32,09,12
17140,10,16,25,26,29,01,05
17141,02,08,21,22,29,03,05
17142,01,05,16,19,28,02,10
17143,06,09,24,29,32,02,07
17144,03,21,23,29,32,10,11
17145,04,07,17,18,19,03,10
17146,01,05,11,14,35,09,10
17147,05,16,17,25,34,01,11
17148,19,27,31,32,35,11,12
17149,10,18,19,25,26,04,12
17150,03,06,10,13,18,09,11
17151,05,06,23,28,32,04,05
17152,02,04,07,23,28,02,08
17153,01,09,24,26,34,09,12
