id,,,,,,,
15001,08,09,19,27,30,06,07
15002,03,14,20,26,32,06,10
15003,12,19,27,28,34,01,12
15004,03,12,14,18,28,05,06
15005,11,14,15,18,19,07,08
15006,06,08,30,32,33,03,07
15007,02,07,08,14,31,04,08
15008,07,10,11,15,17,03,10
15009,17,22,26,27,33,06,10
15010,02,06,17,30,35,02,07
15011,04,13,22,25,30,01,06
15012,03,04,06,11,31,05,09
15013,11,15,25,28,35,07,10
15014,08,16,25,29,35,03,10
15015,01,05,13,17,32,04,11
15016,06,07,16,20,34,09,11
15017,07,13,16,17,29,01,07
15018,04,07,10,23,31,03,07
15019,02,08,16,22,24,01,03
15020,11,26,28,29,32,01,04
15021,22,23,24,26,31,05,06
15022,09,11,14,15,26,11,12
15023,06,09,11,12,22,03,11
15024,02,06,08,16,34,03,04
15025,07,10,20,22,27,10,11
15026,11,13,14,15,22,02,08
15027,05,21,22,25,28,03,10
15028,03,09,28,32,33,09,10
15029,07,10,19,30,35,03,05
15030,09,18,19,26,31,02,05
15031,07,21,29,32,33,04,12
15032,06,21,25,27,30,07,11
15033,03,17,22,26,28,03,07
15034,04,08,15,18,26,05,09
15035,22,24,29,30,35,01,10
15036,14,18,20,23,24,04,08
15037,10,16,21,28,31,07,08
15038,12,19,22,31,35,07,08
15039,03,06,07,16,25,01,06
15040,02,09,10,23,35,09,12
15041,01,11,21,23,28,01,10
15042,03,07,12,17,24,02,11
15043,02,20,22,25,29,02,07
15044,16,18,27,31,33,01,03
15045,08,09,22,29,30,08,12
15046,05,07,10,22,26,04,10
15047,01,02,17,23,31,05,12
15048,10,11,22,24,33,02,09
15049,08,09,11,15,22,08,10
15050,06,07,10,20,28,02,07
15051,01,02,11,16,21,01,05
15052,13,19,24,27,29,07,08
15053,08,25,28,29,32,04,07
15054,02,09,15,24,34,03,09
15055,06,11,14,20,30,05,10
15056,06,12,19,26,35,03,10
15057,01,05,07,14,26,04,06
15058,10,14,20,27,30,07,12
15059,07,09,19,23,32,01,03
15060,16,24,25,26,33,04,11
15061,06,07,08,16,22,02,10
15062,06,07,13,14,15,01,04
15063,01,04,06,34,35,02,04
15064,02,08,20,28,31,07,10
15065,04,05,07,13,35,08,11
15066,01,03,07,13,29,02,10
15067,04,10,18,24,27,04,11
15068,02,03,20,31,35,04,08
15069,02,09,11,22,25,01,07
15070,03,09,12,17,18,04,12
15071,04,06,13,16,34,04,10
15072,19,20,21,31,33,09,10
15073,09,26,27,30,34,01,06
15074,01,12,21,27,33,04,09
15075,13,14,26,27,33,10,12
15076,03,19,21,31,34,05,12
15077,01,16,17,22,28,02,09
15078,19,24,26,28,33,01,02
15079,01,09,17,23,24,04,05
15080,14,20,29,30,32,03,08
15081,03,04,10,13,17,05,09
15082,08,15,28,31,33,03,06
15083,14,16,19,25,29,10,12
15084,10,20,21,32,34,06,07
15085,02,03,04,06,16,03,12
15086,05,09,11,15,32,04,09
15087,02,05,15,17,22,01,11
15088,05,15,28,31,34,11,12
15089,05,12,18,20,27,10,12
15090,06,09,11,17,21,06,08
15091,02,07,28,29,30,03,07
15092,02,14,21,27,34,05,08
15093,16,17,25,26,27,02,04
15094,02,03,10,11,29,03,07
15095,08,14,26,34,35,05,10
15096,03,09,12,18,21,02,06
15097,04,16,17,26,27,01,04
15098,09,14,21,27,33,06,09
15099,09,12,14,22,25,05,10
15100,09,15,18,23,32,05,07
15101,06,12,17,18,32,07,12
15102,11,14,15,33,34,03,12
15103,07,09,15,25,34,04,10
15104,16,19,25,30,34,04,09
15105,08,09,15,21,27,05,09
15106,02,11,13,22,30,02,03
15107,03,23,25,28,29,06,07
15108,01,13,16,26,31,07,12
15109,01,06,11,22,31,03,12
15110,02,07,10,22,30,07,11
15111,07,08,16,24,28,03,10
15112,04,05,15,19,28,04,11
15113,01,14,21,29,33,02,10
15114,09,18,24,31,34,02,10
15115,08,12,13,14,16,03,09
15116,07,10,19,24,33,03,07
15117,06,17,20,30,33,10,11
15118,03,07,20,24,31,04,09
15119,01,08,12,16,21,06,11
15120,01,09,15,24,32,05,10
15121,02,04,17,27,28,04,06
15122,11,13,15,26,35,06,11
15123,04,15,27,29,30,02,10
15124,04,06,12,31,32,03,06
15125,02,03,15,17,28,08,10
15126,04,05,08,09,21,03,06
15127,09,11,14,19,30,03,08
15128,10,12,23,30,32,03,04
15129,01,06,23,25,29,03,09
15130,17,25,31,32,34,02,12
15131,11,17,19,20,27,02,03
15132,03,08,14,18,27,01,05
15133,03,07,08,25,30,04,08
15134,01,02,06,15,35,04,07
15135,05,16,20,25,29,06,08
15136,05,20,23,29,32,02,10
15137,14,17,21,23,26,08,11
15138,01,16,20,29,32,04,07
15139,02,03,05,25,32,05,07
15140,01,11,15,26,35,06,11
15141,02,04,15,19,31,02,03
15142,12,14,22,26,30,03,06
15143,09,20,31,33,35,10,11
15144,01,09,24,26,29,06,11
15145,06,07,20,29,32,11,12
15146,04,15,19,27,31,04,11
15147,01,02,13,18,19,08,10
15148,08,11,27,31,33,08,09
15149,04,06,10,12,28,02,08
15150,04,13,18,25,33,03,07
15151,15,16,18,30,35,01,07
15152,04,05,22,29,35,02,11
15153,01,07,22,27,33,02,11
